"id" "exp" "session" "PL" "sigma" "posu" "STD" "STD_se" "alpha" "alpha_se" "id.1" "ideal_gain" "ideal_gain_R" "observed_gain" "observed_gain_se" "observed_sd" "STD_R" "STD_se.1" "Lshp" "Lshp_se" "alpha_R" "alpha_se_R"
"1_257" "am" "exp3" "large" 57 0.9 2 0.0686687738757819 0.00484997256769362 0.884767187402817 0.014254678862193 "am_exp3" 0.944986645009678 0.944988496958706 0.936208786640198 0.00738760831144244 0.0648738061585192 0.0686809333890034 0.00484853843013409 10 1.01461443236169e-07 0.884701860414686 0.0141134897863266
"1_357" "am" "exp3" "large" 50 0.9 3 0.0748701595466795 0.00522995383336927 0.884767187402817 0.014254678862193 "am_exp3" 0.9400184638021 0.940019744534214 0.920038465737562 0.0070955478972762 0.0637141226384572 0.0748830006562402 0.00522729922023418 10 1.01461443236169e-07 0.884701860414686 0.0141134897863266
"2_157" "am" "exp3" "small" 146 0.9 1 0.0979033438045364 0.00701466886174757 0.884767187402817 0.014254678862193 "am_exp3" 0.921565638953898 0.921569421808288 0.935479626611559 0.0115846825217728 0.103027480111672 0.0979097158722917 0.00701251767630854 10 1.01461443236169e-07 0.884701860414686 0.0141134897863266
"2_257" "am" "exp3" "small" 57 0.9 2 0.0828910358185488 0.00597101019298223 0.884767187402817 0.014254678862193 "am_exp3" 0.933592612045034 0.93360192328354 0.934969838319175 0.00953013562032539 0.0839637638157318 0.0828933066849442 0.00596789089042947 10 1.01461443236169e-07 0.884701860414686 0.0141134897863266
"2_357" "am" "exp3" "small" 50 0.9 3 0.0965508996313789 0.00712524765387633 0.884767187402817 0.014254678862193 "am_exp3" 0.922649137136069 0.922648135656217 0.945912604565798 0.0113487895467016 0.103540119433043 0.0965635967640961 0.00705405443719938 10 1.01461443236169e-07 0.884701860414686 0.0141134897863266
"1_158" "ko" "exp3" "large" 146 0.9 1 0.0716742976105647 0.00573510002584904 0.59357672537513 0.0283284766065302 "ko_exp3" 0.989175279220868 0.98917731812471 1.01855882146219 0.00747595123742347 0.0681870799284946 0.0716646392347546 0.00573296964329252 3.33580871610837 NA 0.593487313340651 0.0282867835573396
"1_258" "ko" "exp3" "large" 57 0.9 2 0.0605911718402103 0.0047803957199349 0.59357672537513 0.0283284766065302 "ko_exp3" 0.990849125281182 0.990851276328207 0.998944986184956 0.00672576408818488 0.0610511940930628 0.0605961374307096 0.00478133088213722 3.33580871610837 NA 0.593487313340651 0.0282867835573396
"1_358" "ko" "exp3" "large" 50 0.9 3 0.087599075421412 0.00686773125445689 0.59357672537513 0.0283284766065302 "ko_exp3" 0.986770216743761 0.986763417748132 0.970040624571591 0.00964322924011638 0.0852223571998152 0.0876087185195654 0.00686931405562397 3.33580871610837 NA 0.593487313340651 0.0282867835573396
"2_158" "ko" "exp3" "small" 146 0.9 1 0.0802893440575465 0.00636395915126668 0.59357672537513 0.0283284766065302 "ko_exp3" 0.987874178619665 0.987872306278423 1.00631442853308 0.00856975197566869 0.0800603395038283 0.0802871082783011 0.00636230703386783 3.33580871610837 NA 0.593487313340651 0.0282867835573396
"2_258" "ko" "exp3" "small" 57 0.9 2 0.0752408581212281 0.0058959775975544 0.59357672537513 0.0283284766065302 "ko_exp3" 0.98863663395034 0.988634909513245 0.970889895660083 0.00804855769725377 0.0721756071813783 0.0752491775557722 0.0058973068802049 3.33580871610837 NA 0.593487313340651 0.0282867835573396
"2_358" "ko" "exp3" "small" 50 0.9 3 0.121178796419091 0.00950085417593942 0.59357672537513 0.0283284766065302 "ko_exp3" 0.981698785495694 0.981668463920101 0.939794789497003 0.0122170540097299 0.110963003039071 0.121177379637375 0.00949956270175516 3.33580871610837 NA 0.593487313340651 0.0282867835573396
