id	session	exp	sacXresp	gain	tarX	rt	sigma	PL	posu	sess_n
ml	large	exp3	13.0485128092081	1.00373175455447	13	168	0.9093756	145.9493	1	1
ml	large	exp3	9.20780705924679	1.02308967324964	9	259	0.9093756	145.9493	1	1
ml	large	exp3	12.3008623442989	1.02507186202491	12	259	0.9093756	50.44071	3	1
ml	large	exp3	12.1825796247034	1.01521496872529	12	223	0.9093756	50.44071	3	1
ml	large	exp3	11.43137712511	0.95261476042583	12	275	0.9093756	50.44071	3	1
ml	large	exp3	10.0025814223637	1.00025814223637	10	204	0.9093756	57.34494	2	1
ml	large	exp3	7.9996358767149	0.8888484307461	9	295	0.9093756	50.44071	3	1
ml	large	exp3	8.59006482110794	0.859006482110794	10	200	0.9093756	57.34494	2	1
ml	large	exp3	5.15348682900936	0.572609647667706	9	329	0.9093756	57.34494	2	1
ml	large	exp3	3.59195301200109	0.32654118290919	11	362	0.9093756	50.44071	3	1
ml	large	exp3	12.1373125526537	0.933639427127211	13	212	0.9093756	57.34494	2	1
ml	large	exp3	13.2613268994192	1.1051105749516	12	189	0.9093756	145.9493	1	1
ml	large	exp3	12.7801275482117	0.983086734477823	13	183	0.9093756	145.9493	1	1
ml	large	exp3	10.7285662431942	0.894047186932849	12	185	0.9093756	50.44071	3	1
ml	large	exp3	9.56223485046876	1.06247053894097	9	210	0.9093756	57.34494	2	1
ml	large	exp3	10.7087854970806	0.973525954280052	11	204	0.9093756	57.34494	2	1
ml	large	exp3	9.80871067630032	0.980871067630032	10	207	0.9093756	50.44071	3	1
ml	large	exp3	7.72184551707347	0.857982835230385	9	213	0.9093756	50.44071	3	1
ml	large	exp3	10.0317398478321	1.00317398478321	10	192	0.9093756	57.34494	2	1
ml	large	exp3	9.48827158457326	0.729867044967174	13	229	0.9093756	50.44071	3	1
ml	large	exp3	9.9980774272481	1.11089749191646	9	191	0.9093756	145.9493	1	1
ml	large	exp3	10.8214451083721	1.08214451083721	10	184	0.9093756	145.9493	1	1
ml	large	exp3	8.50309462883362	0.944788292092624	9	204	0.9093756	145.9493	1	1
ml	large	exp3	11.2498496637936	0.937487471982798	12	183	0.9093756	57.34494	2	1
ml	large	exp3	11.8010910386798	0.983424253223316	12	212	0.9093756	57.34494	2	1
ml	large	exp3	11.7762856381561	0.981357136513012	12	188	0.9093756	57.34494	2	1
ml	large	exp3	11.0055285453464	1.00050259503149	11	192	0.9093756	57.34494	2	1
ml	large	exp3	8.13959667130935	0.904399630145484	9	198	0.9093756	57.34494	2	1
ml	large	exp3	12.1551604216083	1.01293003513403	12	199	0.9093756	145.9493	1	1
ml	large	exp3	11.0168646789393	0.918072056578278	12	211	0.9093756	50.44071	3	1
ml	large	exp3	10.3035498555123	0.936686350501116	11	188	0.9093756	145.9493	1	1
ml	large	exp3	13.316415271877	1.10970127265642	12	213	0.9093756	145.9493	1	1
ml	large	exp3	9.99336812627291	1.11037423625255	9	208	0.9093756	145.9493	1	1
ml	large	exp3	11.7835126582278	0.906424050632911	13	198	0.9093756	50.44071	3	1
ml	large	exp3	8.91371055495103	0.990412283883448	9	211	0.9093756	50.44071	3	1
ml	large	exp3	11.0223396060306	1.00203087327551	11	180	0.9093756	57.34494	2	1
ml	large	exp3	9.46002342037074	1.05111371337453	9	246	0.9093756	50.44071	3	1
ml	large	exp3	10.0149923476559	1.00149923476559	10	204	0.9093756	57.34494	2	1
