session	block	trial3	side	ecc	tarDur	sigma	soa	tedfTOn	tedfSac	tedfTOf	PeakLum	sacRT	sacOnset	sacOffset	sacDur	sacVPeak	sacDist	sacxOnset	sacyOnset	sacxOffset	sacyOffset	errorChange	largerAmp	blink	id	id_n	plf	sacXresp	gain	tarX	tarX_s	sacXresp_s	sacErr	session_number
large	4	11	1	11	0.8	0.300000598707988	0.73	734	941	1535	145.9493	195	195	245	51	530.49	11.8269	0.18688066873899	0.695387767136685	11.490680668739	1.02428776713668	-8.9784	1	0	ko	25	146	11.5621617600565	1.05110561455059	11	11	11.3038	1.13575215103472	1
large	4	12	1	9	0.8	1.51875053634257	0.55	550	825	1351	50.44071	263	263	298	36	433.4546	9.3528	0.182126165952577	0.201228234773615	8.24182616595258	0.342328234773615	-7.6726	0	0	ko	25	50	8.28126997899352	0.920141108777057	9	9	8.0597	0.831875100575434	1
large	4	13	-1	11	0.8	0.90937556752528	0.74	751	954	1568	57.34494	189	189	252	64	538.5799	12.1631	-0.510129359738892	0.0711660337953917	-11.9545293597389	0.195766033795392	-9.8349	0	0	ko	25	57	11.9344728534456	1.08495207758596	11	-11	-11.4444	0.974397577270961	1
large	4	14	-1	12	0.8	1.51875053634257	0.8	800	1021	1601	50.44071	209	209	268	60	525.2389	11.843	-0.755385904073313	0.229201175321244	-11.8105859040733	0.181401175321244	-10.9072	1	0	ko	25	50	11.7371270835545	0.978093923629543	12	-12	-11.0552	0.262267203713414	1
large	4	15	1	13	0.8	1.51875053634257	0.77	767	1006	1585	50.44071	227	227	281	55	536.0017	13.5814	0.517356537193659	-0.0330663295759276	13.4875565371937	0.0271336704240724	-11.3622	0	0	ko	25	50	13.570758247684	1.04390448059108	13	13	12.9702	0.488310979838622	1
large	4	16	-1	11	0.8	1.51875053634257	0.54	551	803	1368	50.44071	241	241	296	56	509.8724	10.4557	-0.954302031711314	0.000263530130638789	-10.3943020317113	0.0967635301306388	-9.2603	0	0	ko	25	50	10.2777282894867	0.934338935407883	11	-11	-9.44	0.613378520615439	1
large	4	17	-1	12	0.8	0.300000598707988	0.63	634	835	1451	145.9493	187	187	224	38	521.1731	12.6314	-0.600161606579184	0.279090765421761	-11.6135616065792	0.383190765421761	-10.74	0	0	ko	25	146	11.5350737084653	0.961256142372112	12	-12	-11.0134	0.544214842331755	1
large	4	18	-1	9	0.8	0.300000598707988	0.65	667	882	1484	145.9493	204	204	260	57	454.5553	9.6117	-0.719522183218437	0.627915387232504	-9.55592218321844	0.576015387232504	-7.4166	0	0	ko	25	146	9.53831392350408	1.05981265816712	9	-9	-8.8364	0.800526826610429	1
large	4	19	-1	11	0.8	0.90937556752528	0.75	767	967	1568	57.34494	188	188	247	60	500.8636	11.506	-1.35508375745503	0.249137406452368	-11.940583757455	0.295737406452368	-9.1963	0	0	ko	25	57	12.0018243849143	1.09107494408312	11	-11	-10.5855	0.985980942190766	1
large	4	20	1	9	0.8	0.300000598707988	0.5	517	802	1334	145.9493	275	275	322	48	476.0009	9.3929	1.0536536748677	0.767056833925484	9.8152536748677	0.877756833925484	-6.8547	1	0	ko	25	146	9.99472723585479	1.11052524842831	9	9	8.7616	1.1979547628722	1
large	5	2	1	10	0.8	0.90937556752528	0.62	634	849	1435	57.34494	205	205	248	44	541.093	9.9176	0.952790117889087	-0.260326319549206	10.0541901178891	0.512873680450794	-8.0604	0	0	ko	25	57	10.1231272314725	1.01231272314725	10	10	9.1014	0.5157285923584	1
large	5	3	1	11	0.8	1.51875053634257	0.78	784	989	1601	50.44071	193	193	251	59	557.7057	10.8676	0.932325575731216	-0.344512043217751	10.9176255757312	0.112087956782249	-9.6719	0	0	ko	25	50	10.971322692131	0.997392972011906	11	11	9.9853	0.139101602540132	1
large	5	4	-1	9	0.8	0.90937556752528	0.77	767	990	1568	57.34494	211	211	272	62	514.7442	9.8191	-0.808639947500998	0.26869967362899	-9.630439947501	0.55129967362899	-7.936	0	0	ko	25	57	9.62681572374324	1.06964619152703	9	-9	-8.8218	0.837487825313594	1
large	5	5	-1	9	0.8	0.90937556752528	0.51	517	729	1318	57.34494	200	200	257	58	520.0987	9.5366	-0.899706447719744	0.620108841655536	-9.53290644771974	0.650708841655536	-7.8974	0	0	ko	25	57	9.52646485452606	1.05849609494734	9	-9	-8.6332	0.841077451029313	1
large	5	6	-1	10	0.8	1.51875053634257	0.79	792	1016	1609	50.44071	211	211	272	62	528.5249	10.6564	-0.475773920854245	-0.169884528518029	-10.2245739208542	0.357815471481971	-8.8371	0	0	ko	25	50	10.1764128687447	1.01764128687447	10	-10	-9.7488	0.422451603807719	1
large	5	7	1	13	0.8	1.51875053634257	0.59	600	864	1401	50.44071	254	254	300	47	548.3094	11.4178	0.975857637149315	0.521019573684129	11.5920576371493	0.719319573684129	-10.474	0	0	ko	25	50	11.5308635786378	0.886989506049061	13	13	10.6162	1.58105102580362	1
large	5	8	-1	11	0.8	1.51875053634257	0.71	717	921	1518	50.44071	193	193	253	61	555.7208	11.7951	-0.994111769672141	-0.135078841206221	-11.6753117696721	0.176421158793779	-9.1149	0	0	ko	25	50	11.6780836894941	1.06164397177219	11	-11	-10.6812	0.697975939075166	1
large	5	9	1	12	0.8	1.51875053634257	0.78	784	1018	1585	50.44071	221	221	262	42	487.238	12.1389	0.302417862701493	0.239720237298805	11.0512178627015	0.544620237298805	-10.4872	0	0	ko	25	50	11.0786673194362	0.923222276619684	12	12	10.7488	1.0939829737853	1
large	5	10	1	13	0.8	0.90937556752528	0.7	717	950	1518	57.34494	220	220	279	60	538.5491	12.6101	0.54984653827357	0.560916819643393	12.2583465382736	0.778316819643393	-11.468	0	0	ko	25	57	12.279496591505	0.944576660884999	13	13	11.7085	1.07509391637689	1
large	5	11	1	11	0.8	0.90937556752528	0.52	534	764	1351	57.34494	219	219	273	55	524.1584	10.28	0.490474261030764	0.0722109162282121	9.84197426103076	0.391710916228212	-9.1531	1	0	ko	25	57	9.83888245927825	0.894443859934386	11	11	9.3515	1.22248151479177	1
large	5	12	-1	10	0.8	0.90937556752528	0.75	751	959	1568	57.34494	195	195	252	58	526.9954	9.655	-0.765098965056865	-0.530997462589405	-9.58469896505686	0.0723025374105946	-8.6616	0	0	ko	25	57	9.49456890333832	0.949456890333832	10	-10	-8.8196	0.421547869809409	1
large	5	13	1	10	0.8	1.51875053634257	0.56	567	826	1368	50.44071	248	248	304	57	577.0734	10.9429	0.957226863964206	-8.30649528288374e-06	10.7678268639642	0.478091693504717	-8.2991	0	0	ko	25	50	10.9142488430046	1.09142488430046	10	10	9.8106	0.904505257266818	1
large	5	14	1	9	0.8	1.51875053634257	0.53	534	834	1351	50.44071	290	290	345	56	479.1001	9.169	0.847451752031022	0.580478394781781	9.08875175203102	1.28357839478178	-6.639	1	0	ko	25	50	9.15835679359905	1.01759519928878	9	9	8.2413	1.28664306201804	1
large	5	15	1	13	0.8	0.300000598707988	0.75	751	952	1568	145.9493	190	190	237	48	554.2263	12.4192	0.947375703064225	0.36616265147019	12.5784757030642	0.54706265147019	-11.0323	1	0	ko	25	146	12.6013034310907	0.96933103316082	13	13	11.6311	0.690623108171739	1
large	5	16	-1	10	0.8	0.300000598707988	0.72	734	945	1551	145.9493	200	200	261	62	513.0135	10.5436	-1.47140127903188	0.526544473755731	-10.9517012790319	0.692844473755731	-8.1713	0	0	ko	25	146	11.046854426176	1.1046854426176	10	-10	-9.4803	1.17718681156593	1
large	5	17	-1	12	0.8	0.300000598707988	0.5	517	706	1318	145.9493	177	177	239	63	557.6019	12.6425	-0.641079190369243	0.0434238717817487	-12.2305791903692	0.150623871781749	-10.7186	0	0	ko	25	146	12.1866456361725	1.01555380301437	12	-12	-11.5895	0.275416618565148	1
large	5	18	1	12	0.8	1.51875053634257	0.74	751	979	1568	50.44071	218	218	274	57	549.0019	11.9191	0.978341972923963	-0.0194991443506753	11.757941972924	0.292700855649325	-10.3808	0	0	ko	25	50	11.7930129093429	0.982751075778572	12	12	10.7796	0.379823484489559	1
large	5	19	-1	13	0.8	0.300000598707988	0.62	634	854	1435	145.9493	208	208	274	67	550.5665	13.4848	-0.221237785296554	0.225775435417453	-12.8424377852966	0.450475435417453	-11.4766	0	0	ko	25	146	12.7870380472902	0.983618311330019	13	-13	-12.6212	0.477235758736495	1
large	5	20	1	11	0.8	1.51875053634257	0.74	751	1010	1568	50.44071	247	247	296	50	520.0056	10.4879	0.725581538808848	0.110147621103213	10.5503815388088	0.0714476211032131	-9.6415	1	0	ko	25	50	10.5725689688906	0.961142633535512	11	11	9.8248	0.455259841414997	1
large	5	21	-1	12	0.8	0.300000598707988	0.51	517	731	1335	145.9493	203	203	263	61	536.6645	12.8331	-1.00840005093619	0.46851742268195	-12.8946000509362	0.61221742268195	-10.3583	0	0	ko	25	146	12.9153371122259	1.07627809268549	12	-12	-11.8862	1.08402925411188	1
large	6	2	-1	12	0.8	1.51875053634257	0.68	684	901	1501	50.44071	206	206	267	62	545.3751	12.4477	-1.08568255072395	0.195084850087442	-12.496482550724	0.223084850087442	-10.7234	0	0	ko	25	50	12.486399241312	1.04053327010933	12	-12	-11.4108	0.544299341825709	1
large	6	3	1	13	0.8	1.51875053634257	0.77	768	1008	1585	50.44071	229	229	272	44	555.4096	13.6593	0.747334043237395	0.0305499132120773	12.9820340432374	0.198149913212077	-11.9407	0	0	ko	25	50	13.0360137366916	1.00277028743781	13	13	12.2347	0.198962719393231	1
large	6	4	-1	13	0.8	0.90937556752528	0.64	651	891	1452	57.34494	230	230	291	62	555.206	13.037	-0.984750265276094	0.228012621907027	-12.8905502652761	0.534612621907027	-11.1753	0	0	ko	25	57	12.826548877913	0.986657605993304	13	-13	-11.9058	0.545701291856121	1
large	6	5	1	12	0.8	0.90937556752528	0.63	634	860	1435	57.34494	214	214	254	41	572.7186	13.25	0.89566452749589	0.418372985982414	12.4814645274959	0.512972985982414	-10.4108	0	0	ko	25	57	12.5784492897856	1.04820410748213	12	12	11.5858	0.703526385848146	1
large	6	6	-1	11	0.8	0.90937556752528	0.77	784	995	1601	57.34494	199	199	261	63	530.5318	11.1638	-0.74472157470201	0.0204310152074876	-10.890021574702	0.160331015207488	-9.7726	0	0	ko	25	57	10.8280582938757	0.984368935806877	11	-11	-10.1453	0.194425534507403	1
large	6	7	-1	11	0.8	1.51875053634257	0.67	684	933	1501	50.44071	236	236	294	59	519.9076	10.5058	-0.840808568140751	0.18908671931079	-10.3593085681408	0.12818671931079	-9.4292	1	0	ko	25	50	10.2548946631277	0.932263151193426	11	-11	-9.5185	0.653389122855222	1
large	6	8	-1	13	0.8	1.51875053634257	0.79	800	1048	1618	50.44071	235	235	294	60	551.1906	10.2488	-0.384796449106831	0.338640107980328	-9.68869644910683	0.379940107980328	-9.2716	1	0	ko	25	50	9.54931745868829	0.734562881437561	13	-13	-9.3039	3.33302950659153	1
large	6	9	1	12	0.8	0.300000598707988	0.52	533	757	1351	145.9493	213	213	264	52	574.0794	12.3133	0.678014786097781	0.192191190863743	12.3891147860978	0.749491190863743	-9.9156	0	0	ko	25	146	12.4680122432684	1.03900102027237	12	12	11.7111	0.844480527864482	1
large	6	10	-1	10	0.8	1.51875053634257	0.55	551	837	1352	50.44071	274	274	329	56	412.1166	7.7095	-0.304574858844294	0.256139977568478	-7.24307485884429	0.481839977568478	-6.8765	0	0	ko	25	50	7.11955016058364	0.711955016058364	10	-10	-6.9385	2.79871506193818	1
large	6	11	1	12	0.8	0.90937556752528	0.62	634	868	1451	57.34494	222	222	286	65	608.4338	12.9498	0.708534619734224	-0.138913522338057	12.6590346197342	0.534986477661943	-10.4025	0	0	ko	25	57	12.75695198107	1.06307933175583	12	12	11.9505	0.848844603734608	1
large	6	12	-1	9	0.8	0.300000598707988	0.74	750	965	1551	145.9493	203	203	247	45	501.6614	8.3986	-0.805656774514668	-0.334069299328316	-8.61445677451467	0.230830700671684	-7.4631	0	0	ko	25	146	8.52468402028093	0.947187113364547	9	-9	-7.8088	0.449362204786088	1
large	6	13	-1	11	0.8	0.300000598707988	0.6	617	836	1418	145.9493	207	207	266	60	584.2221	11.3304	-1.03804903795419	0.353772656085552	-11.3225490379542	0.419172656085552	-9.4891	1	0	ko	25	146	11.2998421830676	1.02725838027888	11	-11	-10.2845	0.528907929128492	1
large	6	14	-1	11	0.8	0.300000598707988	0.58	583	792	1401	145.9493	198	198	259	62	552.781	11.4161	-1.14044216696271	0.439512353351863	-11.6281421669627	0.630712353351863	-9.5845	0	0	ko	25	146	11.6424159854678	1.05840145322434	11	-11	-10.4877	0.89014642311659	1
large	6	15	-1	10	0.8	0.90937556752528	0.52	533	750	1334	57.34494	204	204	245	42	447.792	9.9849	-0.691536157933703	0.468549801879563	-9.8062361579337	0.478849801879563	-8.8868	0	0	ko	25	57	9.74032080532609	0.974032080532609	10	-10	-9.1147	0.516567090756263	1
large	6	16	1	12	0.8	0.300000598707988	0.73	734	956	1535	145.9493	212	212	251	40	517.2931	12.2534	0.937868992724354	0.0331850110383984	11.5367689927244	0.305385011038398	-10.2504	0	0	ko	25	146	11.5486829321444	0.962390244345371	12	12	10.5989	0.554835985736805	1
large	6	17	-1	12	0.8	0.90937556752528	0.58	583	817	1384	57.34494	223	223	280	58	491.895	11.1959	-1.218026711412	0.323317990159072	-11.446426711412	0.391917990159072	-10.0558	0	0	ko	25	57	11.3325700779259	0.94438083982716	12	-12	-10.2284	0.678264768986611	1
large	6	18	1	11	0.8	0.300000598707988	0.7	717	920	1518	145.9493	190	190	231	42	459.1615	11.0589	0.729276733218886	-0.0145512514665911	10.5711767332189	0.118748748533409	-9.5126	0	0	ko	25	146	10.590866847321	0.962806077029182	11	11	9.8419	0.444961413395676	1
large	6	19	1	11	0.8	0.90937556752528	0.61	617	841	1434	57.34494	213	213	248	36	548.75	10.4162	1.06727933016381	0.64937729541452	10.0918793301638	0.77417729541452	-8.8627	0	0	ko	25	57	10.0432605242658	0.913023684024159	11	11	9.0246	1.1933288045292	1
large	6	20	1	13	0.8	1.51875053634257	0.71	717	949	1518	50.44071	220	220	268	49	598.0288	12.6105	0.545381082954791	-0.193596359983041	12.2812810829548	0.131203640016959	-11.5465	0	0	ko	25	50	12.2974190740263	0.945955313386639	13	13	11.7359	0.730596521256665	1
large	6	21	-1	13	0.8	0.300000598707988	0.74	750	934	1551	145.9493	173	173	234	62	586.3667	13.8622	-0.978918004890854	0.182927791516889	-13.8744180048909	0.301627791516889	-11.2662	1	0	ko	25	146	13.8901409384295	1.0684723798792	13	-13	-12.8955	0.924979011595754	1
large	7	1	-1	10	0.8	0.300000598707988	0.6	617	820	1418	145.9493	190	190	245	56	503.5604	9.9539	-0.438817929870475	-0.306650240947765	-9.45451792987048	0.264349759052235	-9.0061	0	0	ko	25	146	9.3825580185243	0.93825580185243	10	-10	-9.0157	0.606161268924174	1
large	7	2	-1	9	0.8	0.300000598707988	0.79	800	994	1618	145.9493	183	183	241	59	573.0187	9.3483	-0.962918688496015	-0.713730448277149	-9.22721868849602	-0.215830448277149	-8.0611	0	0	ko	25	146	9.1999332071691	1.02221480079657	9	-9	-8.2643	0.313386526202651	1
large	7	3	-1	12	0.8	0.90937556752528	0.55	550	778	1368	57.34494	216	216	278	63	562.7011	10.9076	-0.715820277293948	0.042387178590672	-10.7452202772939	0.337887178590672	-9.9669	0	0	ko	25	57	10.6209890924494	0.885082424370786	12	-12	-10.0294	1.29947677854213	1
large	7	4	1	12	0.8	1.51875053634257	0.75	767	987	1568	50.44071	210	210	269	60	575.451	12.2598	0.938577307194776	0.115702648679878	12.0083773071948	0.577102648679878	-10.4771	1	0	ko	25	50	12.0605763468976	1.00504802890814	12	12	11.0698	0.577163448590749	1
large	7	5	-1	9	0.8	1.51875053634257	0.66	667	872	1468	50.44071	192	192	247	56	547.959	9.032	-0.271625931585202	-0.423584029022955	-8.4141259315852	-0.180284029022955	-8.1387	0	0	ko	25	50	8.35090138341272	0.927877931490303	9	-9	-8.1425	0.612985118222014	1
large	7	6	-1	13	0.8	0.90937556752528	0.74	751	948	1552	57.34494	186	186	249	64	544.5441	13.0383	-0.777129990203597	-0.347072845568693	-12.8191299902036	0.320427154431307	-11.6114	0	0	ko	25	57	12.7587471576322	0.981442089048632	13	-13	-12.042	0.367950433809631	1
large	7	7	-1	13	0.8	0.90937556752528	0.63	634	833	1435	57.34494	188	188	253	66	596.2468	14.2175	-0.875534865244415	0.72073620795451	-13.9466348652444	0.83273620795451	-11.1772	0	0	ko	25	57	13.9612935560467	1.07394565815744	13	-13	-13.0711	1.26078037743882	1
large	7	8	-1	10	0.8	0.300000598707988	0.55	567	792	1385	145.9493	213	213	271	59	561.6315	10.9992	-1.0503405533059	0.0990431404213661	-10.9052405533059	0.414843140421366	-8.2035	1	0	ko	25	146	10.9546358977779	1.09546358977779	10	-10	-9.8549	0.995768693273809	1
large	7	9	-1	9	0.8	0.90937556752528	0.71	717	912	1534	57.34494	184	184	236	53	515.7625	9.2326	-0.467747051000455	0.18464796066961	-8.71294705100046	0.42084796066961	-7.6267	0	0	ko	25	57	8.65032348312642	0.961147053680714	9	-9	-8.2452	0.509423597342237	1
large	7	11	-1	13	0.8	1.51875053634257	0.74	750	1319	1568	50.44071	559	559	617	59	559.9517	10.8993	-1.11525435495462	0.122950677500154	-10.8658543549546	0.111350677500154	-9.7277	0	0	ko	25	50	10.6244174741006	0.817262882623127	13	-13	-9.7506	2.13704857400245	1
large	7	12	-1	11	0.8	0.300000598707988	0.76	767	1065	1568	145.9493	288	288	349	62	519.708	11.2397	-1.23036246180898	0.578151299677236	-11.440262461809	0.776751299677236	-9.2567	0	0	ko	25	146	11.4419948041363	1.04018134583057	11	-11	-10.2099	0.892845796780371	1
large	7	13	-1	12	0.8	0.90937556752528	0.71	717	944	1535	57.34494	215	215	275	61	526.0063	11.3534	-1.05567136821811	0.377449835928581	-11.5399713682181	0.726749835928581	-10.0756	0	0	ko	25	57	11.4478252957234	0.953985441310282	12	-12	-10.4843	0.860111426549689	1
large	7	14	1	9	0.8	0.300000598707988	0.61	617	985	1435	145.9493	357	357	391	35	437.3444	8.8059	0.32071892914947	0.163746294945545	7.80711892914947	0.491046294945546	-7.2356	0	0	ko	25	146	7.80393337811856	0.86710370867984	9	9	7.4864	1.28999678797013	1
large	7	15	-1	10	0.8	0.90937556752528	0.8	801	1053	1618	57.34494	239	239	301	63	527.583	9.873	-0.795091566388653	-0.102059314616728	-9.90429156638865	0.262640685383272	-9.0087	0	0	ko	25	57	9.84757086333268	0.984757086333268	10	-10	-9.1092	0.27953574705739	1
large	7	16	-1	9	0.8	1.51875053634257	0.65	650	883	1468	50.44071	221	221	279	59	558.7927	9.7458	-0.4380028515287	0.0209330158608421	-9.0540028515287	0.212733015860842	-7.6619	0	0	ko	25	50	9.00930627040467	1.00103403004496	9	-9	-8.616	0.219480395503745	1
large	7	17	1	9	0.8	0.300000598707988	0.8	800	1011	1601	145.9493	199	199	259	61	542.052	9.9854	0.922885077019336	0.179623294961422	10.0368850770193	0.718123294961422	-7.1643	0	0	ko	25	146	10.2121461118996	1.13468290132218	9	9	9.114	1.26128178045655	1
large	7	18	1	13	0.8	0.90937556752528	0.69	701	921	1518	57.34494	209	209	267	59	622.3647	12.6543	1.20837222253176	0.174111531232416	12.8089722225318	0.734011531232416	-11.0807	0	0	ko	25	57	12.8380934544433	0.987545650341792	13	13	11.6006	0.758461956690389	1
large	7	19	-1	9	0.8	1.51875053634257	0.55	550	790	1368	50.44071	227	227	289	63	512.7927	10.0009	-0.485541411728793	0.497097733185614	-9.68184141172879	0.403297733185614	-7.7895	0	0	ko	25	50	9.67013669821241	1.07445963313471	9	-9	-9.1963	0.792184809461131	1
large	7	20	-1	12	0.8	0.300000598707988	0.77	784	967	1601	145.9493	171	171	233	63	541.9675	12.0737	-0.951355822513257	0.751681909297341	-12.0516558225133	0.858781909297341	-10.5411	0	0	ko	25	146	12.0078968719012	1.00065807265843	12	-12	-11.1003	0.860334058221519	1
large	7	21	1	11	0.8	0.300000598707988	0.72	734	971	1551	145.9493	225	225	272	48	612.4831	11.77	0.760828993413882	0.114064068008602	11.7975289934139	0.665864068008602	-8.8214	0	0	ko	25	146	11.9081608631682	1.08256007846984	11	11	11.0367	1.03895498093071	1
large	8	1	1	9	0.8	0.90937556752528	0.64	651	905	1468	57.34494	243	243	292	50	558.2102	8.3933	1.24311303927466	-0.263555782274767	8.45161303927466	0.454244217725233	-6.9997	1	0	ko	25	57	8.4114276082926	0.934603067588067	9	9	7.2085	0.712085716771786	1
large	8	2	1	12	0.8	0.90937556752528	0.59	601	831	1402	57.34494	218	218	289	72	612.5294	12.2279	0.65139631827768	-0.378377633181956	12.1853963182777	0.173522366818044	-10.7262	0	0	ko	25	57	12.2432948835893	1.02027457363244	12	12	11.534	0.253932681270164	1
large	8	3	-1	10	0.8	0.90937556752528	0.61	617	845	1418	57.34494	215	215	273	59	557.7699	10.0214	-0.633121166381811	-0.446101476377031	-9.81062116638181	0.103298523622969	-9.0428	1	0	ko	25	57	9.75240422931831	0.975240422931831	10	-10	-9.1775	0.215719557771823	1
large	8	4	-1	12	0.8	0.300000598707988	0.79	801	991	1618	145.9493	178	178	238	61	568.9759	11.3163	-0.442239411521886	-0.183027303558793	-10.7072394115219	0.183572696441207	-10.1307	1	0	ko	25	146	10.6178671171948	0.884822259766231	12	-12	-10.265	1.30572924988336	1
large	8	5	-1	11	0.8	0.300000598707988	0.54	550	752	1367	145.9493	190	190	251	62	566.9155	11.301	-0.826358413973879	0.0383448935393684	-11.1434584139739	0.360844893539368	-9.8207	0	0	ko	25	146	11.1078800810422	1.00980728009474	11	-11	-10.3171	0.388316048771279	1
large	8	6	1	13	0.8	0.300000598707988	0.51	517	735	1334	145.9493	208	208	256	49	662.9329	12.1676	1.50102182941768	-0.079584876850379	12.9539218294177	0.240515123149621	-11.3155	1	0	ko	25	146	12.9965956406742	0.999738126205711	13	13	11.4529	0.244889204065616	1
large	8	7	-1	12	0.8	1.51875053634257	0.52	517	764	1334	50.44071	236	236	296	61	564.5174	10.6535	-1.02919867820489	0.511583393469831	-10.6779986782049	0.401483393469831	-9.6085	0	0	ko	25	50	10.5128703342201	0.876072527851676	12	-12	-9.6488	1.38162093573457	1
large	8	8	-1	9	0.8	0.300000598707988	0.71	717	924	1518	145.9493	196	196	252	57	527.3206	9.2036	-0.867519933712374	0.0728497126637066	-9.01851993371237	0.427949712663707	-7.7113	0	0	ko	25	146	8.97335844994618	0.997039827771798	9	-9	-8.151	0.428350259149752	1
large	8	9	-1	9	0.8	0.90937556752528	0.58	584	783	1385	57.34494	188	188	244	57	548.618	9.1496	-1.02164193398857	-0.393785911139059	-9.13064193398857	0.145014088860941	-7.6239	0	0	ko	25	57	9.09885424328941	1.01098380480993	9	-9	-8.109	0.195182993327911	1
