"vpcode" "vp" "session" "block" "trial3" "side" "ecc" "tarDur" "sigma" "soa" "tFix" "tOn" "tOff" "tSac" "sacRT_fd" "tedfTOn" "tedfSac" "tedfTOf" "tedfFix" "cxm" "cym" "tarx" "tary" "gap" "PeakLum" "tedfFixOff" "sacNumber" "sacRT" "largebef" "sacType" "sacOnset" "sacOffset" "sacDur" "sacVPeak" "sacDist" "sacAngle1" "sacAmp" "sacAngle2" "sacxOnset" "sacyOnset" "sacxOffset" "sacyOffset" "sacNumberAfterOnset" "sacNumberAfterPrimary" "errorChange" "sameDir" "largerAmp" "blink" "id" "id_n" "tarX" "sacXresp" "gain" "sigmaf" "tarX_s" "sacXresp_s" "sacErr" "unique_trial" "primary_error" "primary_xerror" "primary_RT" "primary_xresp" "primary_xresp_s" "s2_dir" "primary_xerr_sacdir" "undershoot" "undershoot_label" "sacXresp_sacdir"
"12606" "13aa02" 19 2 6 47 1 10 0.5 0.300000598707988 0.63 1616.42 1617.06 1617.57 1617.25 0.2 634 832 1151 1512575 950 591 362.75 147.75 0 175 NA 2 256 1 2 476 519 44 294.4608 7.7827 -3.0388 7.7936 -3.0261 8.229 -0.243 1.4528 -0.8212 2 2 6.7802 0 0 0 "aa" 13 10 6.7762 3.82619988706945 "0.3" 10 -6.7762 8.58655910595158 "13aa02_6_2_47" 1.51097987081231 -1.5016 186 8.41291986386793 7.9598 "opposite to primary" -1.5016 1 "after
undershoot" -6.7762
"12608" "13aa02" 19 2 6 48 1 8 0.5 0.300000598707988 0.56 1618.49 1619.06 1619.57 1619.26 0.2 567 767 1085 1514643 964 596 341.25 149 0 175 NA 2 330 1 2 548 574 27 425.268 6.2308 3.1166 6.2459 3.0677 5.8645 -0.5893 0.9645 -0.5172 2 2 4.8264 0 0 0 "aa" 13 8 4.9 2.29454460313744 "0.3" 8 -4.9 7.05448482101989 "13aa02_6_2_48" 2.14366846550487 -1.742 190 6.01994828223125 5.2962 "opposite to primary" -1.742 1 "after
undershoot" -4.9
"12610" "13aa02" 19 2 6 49 -1 9 0.5 0.300000598707988 0.76 1620.49 1621.26 1621.78 1621.47 0.22 767 983 1284 1516645 950 619 124.75 154.75 0 175 NA 2 206 1 2 442 475 34 429.9701 7.2962 -0.0654 7.316 -0.0984 -8.6174 -0.1192 -2.4257 -0.452 2 2 6.1368 0 0 0 "aa" 13 9 6.1917 16.1832200731835 "0.3" -9 6.1917 6.58981976157163 "13aa02_6_2_49" 0.00595063021872453 0.0024999999999995 203 8.99705940011762 -7.649 "opposite to primary" -0.0024999999999995 1 "after
undershoot" -6.1917
"12612" "13aa02" 19 2 6 50 -1 10 0.5 0.300000598707988 0.55 1623.01 1623.56 1624.08 1623.76 0.2 550 747 1067 1519164 965 599 116 149.75 0 175 NA 2 168 1 2 398 430 33 474.5608 8.8417 -0.0528 8.8773 -0.0794 -9.2684 0.2594 -1.8014 -0.1929 2 2 7.4259 0 0 0 "aa" 13 10 7.467 10.2063969382176 "0.3" -10 7.467 8.20086900090472 "13aa02_6_2_50" 0.109853720920141 -0.107200000000001 185 10.1161719605102 -9.3349 "opposite to primary" 0.107200000000001 0 "after
overshoot" -7.467
"12616" "14cf01" 20 1 1 2 -1 9 0.5 1.51875053634257 0.61 8315.06 8315.67 8316.19 8316.05 0.38 618 998 1135 8258066 964 595 128.25 148.75 0 6.83 NA 3 14 1 2 415 423 9 65.562 0.3514 -2.9876 0.3542 -2.9431 -7.0222 0.4153 -7.1764 0.4071 2 2 -0.1533 1 0 0 "cf" 14 9 0.1542 0.0779654161189202 "1.5" -9 -0.1542 1.86848799032801 "14cf01_1_1_2" 2.55419791911277 2.525 364 6.48839522546419 -6.523 "same as primary" -2.525 1 "after
undershoot" 0.1542
"12619" "14cf01" 20 1 1 4 1 9 0.5 0.90937556752528 0.6 8319.24 8319.86 8320.38 8320.18 0.32 618 935 1135 8262253 964 585 353.75 146.25 0 19.05 NA 2 12 1 2 357 366 10 70.3866 0.4273 0.028 0.4318 0.1484 9.89 0.6463 10.0554 0.6852 2 2 0.1678 1 0 0 "cf" 14 9 0.1654 0.185842696629213 "0.9" 9 0.1654 1.25831959374397 "14cf01_1_1_4" 0.727711075908564 0.4154 303 9.46443966855908 8.4651 "same as primary" 0.4154 0 "after
overshoot" 0.1654
"12624" "14cf01" 20 1 1 7 1 10 0.5 1.51875053634257 0.71 8325.63 8326.35 8326.87 8326.64 0.29 717 1008 1234 8268642 947 603 362 150.75 0 6.83 NA 3 11 1 2 338 348 11 75.2782 0.4855 -0.245 0.4954 -0.3154 10.6778 -0.8493 10.8249 -0.8418 2 2 0.1116 1 0 0 "cf" 14 10 0.1471 0.217025671289466 "1.5" 10 0.1471 1.17859545646502 "14cf01_1_1_7" 0.918473135154208 0.371700000000001 277 10.3932459453455 9.8238 "same as primary" 0.371700000000001 0 "after
overshoot" 0.1471
"12632" "14cf01" 20 1 1 11 1 10 0.5 0.300000598707988 0.56 8334.62 8335.21 8335.72 8335.43 0.23 584 811 1101 8277632 956 604 364.25 151 0 175 NA 3 13 1 2 270 277 8 79.585 0.4621 -0.3026 0.4645 -0.319 9.1045 -0.5928 9.1987 -0.5555 2 2 -0.0993 1 0 0 "cf" 14 10 0.0942000000000007 0.105192629815746 "0.3" 10 0.0942000000000007 0.975018943405716 "14cf01_1_1_11" 1.48909305619226 -1.2318 215 8.67554083695325 8.0686 "same as primary" -1.2318 1 "after
undershoot" 0.0942000000000007
"12633" "14cf01" 20 1 1 11 1 10 0.5 0.300000598707988 0.56 8334.62 8335.21 8335.72 8335.43 0.23 584 811 1101 8277632 956 604 364.25 151 0 175 NA 4 237 1 2 514 537 24 126.7423 0.7467 0.1071 1.0806 0.3077 9.5814 -0.2834 10.1146 -0.1556 3 3 -0.1846 1 1 0 "cf" 14 10 0.533199999999999 1.27376970855232 "0.3" 10 0.533199999999999 0.193247302697864 "14cf01_1_1_11" 1.48909305619226 -1.2318 215 8.67554083695325 8.0686 "same as primary" -1.2318 1 "after
undershoot" 0.533199999999999
"12639" "14cf01" 20 1 1 16 -1 10 0.5 0.300000598707988 0.69 8346.93 8347.63 8348.15 8347.89 0.26 701 959 1218 8289942 964 586 115.75 146.5 0 175 NA 2 14 1 2 299 309 11 60.6492 0.4745 -3.0193 0.4803 -2.945 -9.4611 0.3815 -9.6648 0.362 2 2 -0.2019 1 0 0 "cf" 14 10 0.2037 0.37799220634626 "0.3" -10 -0.2037 0.493358936272568 "14cf01_1_1_16" 1.24175369941064 1.1907 245 8.76783773994929 -8.4728 "same as primary" -1.1907 1 "after
undershoot" 0.2037
"12642" "14cf01" 20 1 1 17 1 8 0.5 0.90937556752528 0.5 8349.17 8349.68 8350.2 8349.99 0.31 517 826 1034 8292177 971 605 343 151.25 0 19.05 NA 3 13 1 2 348 357 10 59.7496 0.451 0 0.4759 -0.3244 8.5403 -0.5444 8.6892 -0.541 2 2 0.0957 1 0 0 "cf" 14 8 0.148899999999999 0.27558763649824 "0.9" 8 0.148899999999999 0.876172152034062 "14cf01_1_1_17" 0.505799367338474 0.0568000000000008 296 8.06402524939413 7.154 "same as primary" 0.0568000000000008 0 "after
overshoot" 0.148899999999999
"12645" "14cf01" 20 1 1 18 1 8 0.5 0.90937556752528 0.6 8351.14 8351.75 8352.27 8352.05 0.3 617 914 1134 8294146 946 589 336.75 147.25 0 19.05 NA 3 13 1 2 331 341 11 72.6971 0.4981 0.4744 0.4981 0.4744 6.7421 0.4561 6.9145 0.4925 2 2 -0.1556 1 0 0 "cf" 14 8 0.172400000000001 0.137053819858495 "0.9" 8 0.172400000000001 1.19200104865726 "14cf01_1_1_18" 1.77641438014896 -1.7198 283 6.17210272489338 5.8071 "same as primary" -1.7198 1 "after
undershoot" 0.172400000000001
"12651" "14cf01" 20 1 1 25 -1 8 0.5 0.90937556752528 0.67 8369.07 8369.75 8370.27 8369.98 0.23 683 916 1200 8312077 961 609 140 152.25 0 19.05 NA 2 12 1 2 267 276 10 59.6745 0.4306 3.0581 0.4368 2.9532 -7.3558 -0.575 -7.5365 -0.5722 2 2 -0.1469 1 0 0 "cf" 14 8 0.1807 0.280502949394598 "0.9" -8 -0.1807 0.736372928617015 "14cf01_1_1_25" 1.2643811134306 1.1054 219 6.81723220137226 -6.3713 "same as primary" -1.1054 1 "after
undershoot" 0.1807
"12660" "14cf01" 20 1 1 31 1 8 0.5 0.90937556752528 0.53 8382.91 8383.46 8383.98 8383.85 0.39 551 938 1068 8325921 966 591 341.75 147.75 0 19.05 NA 2 11 1 2 423 430 8 79.2331 0.4018 0.1145 0.41 0.2308 8.2006 0.1461 8.3444 0.1901 2 2 0.1371 1 0 0 "cf" 14 8 0.143800000000001 0.716849451645069 "0.9" 8 0.143800000000001 0.39338196450778 "14cf01_1_1_31" 0.238656342886587 -0.2218 375 7.73741379820641 6.5356 "same as primary" -0.2218 1 "after
undershoot" 0.143800000000001
"12663" "14cf01" 20 1 1 33 1 10 0.5 1.51875053634257 0.76 8387.06 8387.83 8388.35 8388.06 0.23 768 998 1285 8330074 974 591 368.75 147.75 0 6.83 NA 2 15 1 2 279 286 8 49.5988 0.3219 -0.1682 0.3245 -0.2107 11.4883 0.2327 11.5963 0.1914 2 2 0.1068 1 0 0 "cf" 14 10 0.107999999999999 0.0725660149163466 "1.5" 10 0.107999999999999 1.60773369996402 "14cf01_1_1_33" 0.950260606360172 0.915100000000001 219 11.1514022924871 8.8628 "same as primary" 0.915100000000001 0 "after
overshoot" 0.107999999999999
"12666" "14cf01" 20 1 1 35 1 9 0.5 0.300000598707988 0.8 8392.89 8393.69 8394.2 8393.94 0.25 800 1049 1317 8335896 972 615 355.75 153.75 0 175 NA 3 12 1 2 286 293 8 67.2046 0.4317 0.3101 0.4317 0.3101 9.0487 -0.7161 9.1966 -0.6866 2 2 -0.069 1 0 0 "cf" 14 9 0.1479 3.03696098562627 "0.3" 9 0.1479 0.71419263507824 "14cf01_1_1_35" 0.854714016499087 -0.491300000000001 237 8.43429755766795 7.325 "same as primary" -0.491300000000001 1 "after
undershoot" 0.1479
"12674" "14cf01" 20 1 1 42 -1 10 0.5 0.300000598707988 0.68 8408.28 8408.97 8409.48 8409.16 0.19 683 875 1200 8351292 945 603 111 150.75 0 175 NA 2 11 1 2 230 237 8 62.5567 0.3317 3.021 0.3331 2.9912 -9.125 0.1626 -9.2941 0.192 2 2 -0.1589 1 0 0 "cf" 14 10 0.1691 0.193257142857143 "0.3" -10 -0.1691 0.731545494142367 "14cf01_1_1_42" 1.39902326642554 1.3951 178 8.53779962478121 -8.146 "same as primary" -1.3951 1 "after
undershoot" 0.1691
"12676" "14cf01" 20 1 1 43 -1 8 0.5 0.90937556752528 0.68 8410.52 8411.2 8411.72 8411.41 0.21 684 897 1201 8353526 970 588 142.25 147 0 19.05 NA 2 12 1 2 241 251 11 55.9067 0.4594 2.7304 0.4594 2.7304 -5.2965 0.7039 -5.4927 0.7226 2 2 -0.1888 1 0 0 "cf" 14 8 0.1962 0.0725725910856298 "0.9" -8 -0.1962 2.60934935376618 "14cf01_1_1_43" 3.24558472081688 3.1737 197 4.93669389380211 -5.1146 "same as primary" -3.1737 1 "after
undershoot" 0.1962
"12680" "14cf01" 20 1 1 45 -1 9 0.5 0.300000598707988 0.75 8414.95 8415.72 8416.24 8415.92 0.2 768 964 1285 8357963 976 596 131.25 149 0 175 NA 2 12 1 2 235 245 11 62.9235 0.4272 -2.9726 0.4347 -2.891 -8.1859 0.5001 -8.3603 0.5345 2 2 -0.0932 1 0 0 "cf" 14 9 0.1744 0.214224296769439 "0.3" -9 -0.1744 0.833610424598925 "14cf01_1_1_45" 1.35356678815639 1.2753 181 7.74989652994097 -7.9061 "same as primary" -1.2753 1 "after
undershoot" 0.1744
"12682" "14cf01" 20 1 1 46 1 8 0.5 0.90937556752528 0.58 8417.17 8417.76 8418.27 8417.97 0.22 584 801 1101 8360182 966 637 341.75 159.25 0 19.05 NA 2 333 1 2 576 600 25 364.2931 4.4148 3.1353 4.4196 3.0946 8.1065 -1.1314 4.3092 -1.0824 2 2 3.4358 0 0 0 "cf" 14 8 3.7973 35.6553990610327 "0.9" 8 -3.7973 3.84624419401577 "14cf01_1_1_46" 1.11023927601216 0.0345999999999993 204 8.04101105283432 6.784 "opposite to primary" 0.0345999999999993 0 "after
overshoot" -3.7973
"12684" "14cf01" 20 1 1 47 1 10 0.5 1.51875053634257 0.79 8419.19 8419.99 8420.51 8420.27 0.28 801 1078 1318 8362200 949 593 362.5 148.25 0 6.83 NA 2 11 1 2 316 325 10 69.9031 0.4832 0.0289 0.4856 0.1029 9.1738 0.1991 9.3618 0.2294 2 2 -0.1813 1 0 0 "cf" 14 10 0.188000000000001 0.227547809247156 "1.5" 10 0.188000000000001 0.678176673146459 "14cf01_1_1_47" 1.36816701465866 -1.3633 266 8.45350182634934 7.4521 "same as primary" -1.3633 1 "after
undershoot" 0.188000000000001
"12689" "14cf01" 20 1 1 49 -1 8 0.5 0.90937556752528 0.58 8423.6 8424.2 8424.71 8424.41 0.21 600 810 1117 8366604 969 606 142 151.5 0 19.05 NA 3 11 1 2 243 254 12 65.0274 0.4632 3.0076 0.4937 2.7648 -6.9526 0.2144 -7.1748 0.2372 2 2 -0.1924 1 0 0 "cf" 14 8 0.2222 0.212144357456559 "0.9" -8 -0.2222 0.858614511873634 "14cf01_1_1_49" 1.51265068009769 1.5058 195 6.51805924613719 -6.623 "same as primary" -1.5058 1 "after
undershoot" 0.2222
"12693" "14cf01" 20 1 1 51 -1 8 0.5 1.51875053634257 0.76 8427.77 8428.53 8429.05 8428.78 0.25 767 1019 1284 8370774 952 603 137.75 150.75 0 6.83 NA 2 11 1 2 284 292 9 49.2574 0.3059 -3.0828 0.3172 -2.8676 -6.2113 0.4102 -6.3596 0.4284 2 2 -0.1392 1 0 0 "cf" 14 8 0.148300000000001 0.0829093755241241 "1.5" -8 -0.148300000000001 1.69541697526007 "14cf01_1_1_51" 2.18790276063631 2.1557 236 5.85587825740998 -5.8875 "same as primary" -2.1557 1 "after
undershoot" 0.148300000000001
"12699" "14cf01" 20 1 2 2 1 8 0.5 0.300000598707988 0.64 8450.32 8450.97 8451.49 8451.17 0.2 652 855 1168 8393325 956 601 339.25 150.25 0 175 NA 2 12 1 2 242 250 9 53.3175 0.382 -0.1205 0.383 -0.1412 8.5497 -0.0405 8.674 -0.0328 2 2 0.1241 1 0 0 "cf" 14 8 0.1243 0.226123340003638 "0.3" 8 0.1243 0.674797628922923 "14cf01_2_1_2" 0.131940024253446 0.1304 190 8.14822392725206 7.1684 "same as primary" 0.1304 0 "after
overshoot" 0.1243
"12701" "14cf01" 20 1 2 3 -1 9 0.5 1.51875053634257 0.7 8452.4 8453.1 8453.62 8453.36 0.25 701 955 1218 8395410 959 591 127 147.75 0 6.83 NA 2 11 1 2 288 297 10 54.133 0.3454 -3.0316 0.3573 -2.8817 -6.038 0.129 -6.2005 0.1269 2 2 -0.1624 1 0 0 "cf" 14 9 0.1625 0.0548615800135043 "1.5" -9 -0.1625 2.80237468230071 "14cf01_2_1_3" 3.2430121800573 3.2412 238 5.74338535735816 -5.7162 "same as primary" -3.2412 1 "after
undershoot" 0.1625
"12706" "14cf01" 20 1 2 7 1 8 0.5 1.51875053634257 0.77 8461.08 8461.86 8462.38 8462.25 0.39 784 1170 1301 8404084 947 615 337 153.75 0 6.83 NA 2 12 1 2 416 423 8 58.3471 0.3254 0.7159 0.3254 0.7159 5.767 0.0389 5.8805 0.0723 2 2 -0.1055 1 0 0 "cf" 14 8 0.113499999999999 0.0508284818629643 "1.5" 8 0.113499999999999 2.12073278373302 "14cf01_2_1_7" 2.60560398564325 -2.6053 374 4.99594989982848 4.3328 "same as primary" -2.6053 1 "after
undershoot" 0.113499999999999
"12712" "14cf01" 20 1 2 11 -1 8 0.5 1.51875053634257 0.54 8469.3 8469.85 8470.37 8470.1 0.25 550 800 1067 8412307 956 596 138.75 149 0 6.83 NA 2 12 1 2 282 291 10 59.3874 0.4554 -3.0406 0.4572 -3.0059 -6.1423 0.2847 -6.3138 0.2929 2 2 -0.1695 1 0 0 "cf" 14 8 0.1715 0.0923184583086612 "1.5" -8 -0.1715 1.71144992623214 "14cf01_2_1_11" 2.29324610323445 2.2835 231 5.80830463941644 -6.0516 "same as primary" -2.2835 1 "after
undershoot" 0.1715
"12716" "14cf01" 20 1 2 14 -1 9 0.5 0.300000598707988 0.74 8475.56 8476.31 8476.82 8476.48 0.18 751 927 1268 8418562 960 596 127.25 149 0 175 NA 2 12 1 2 213 223 11 55.0381 0.3997 -2.9608 0.4179 -2.7957 -8.2115 -0.0023 -8.4141 -0.012 2 2 -0.1997 1 0 0 "cf" 14 9 0.2026 0.256943563728599 "0.3" -9 -0.2026 0.58602287498015 "14cf01_2_1_14" 1.30075388140878 1.2995 161 7.69098784500705 -7.6351 "same as primary" -1.2995 1 "after
undershoot" 0.2026
"12717" "14cf01" 20 1 2 14 -1 9 0.5 0.300000598707988 0.74 8475.56 8476.31 8476.82 8476.48 0.18 751 927 1268 8418562 960 596 127.25 149 0 175 NA 3 337 1 2 560 597 38 347.0509 7.2949 0.0476 7.3256 0.1032 -7.9313 -0.1977 -1.4798 0.1815 3 3 6.4168 0 1 0 "cf" 14 9 6.4515 6.03677365022925 "0.3" -9 6.4515 7.52238993206281 "14cf01_2_1_14" 1.30075388140878 1.2995 161 7.69098784500705 -7.6351 "opposite to primary" -1.2995 1 "after
undershoot" -6.4515
"12722" "14cf01" 20 1 2 17 1 10 0.5 0.300000598707988 0.77 8481.89 8482.68 8483.19 8482.9 0.23 784 1010 1302 8424900 958 598 364.75 149.5 0 175 NA 2 315 1 2 568 584 17 143.1302 1.2017 0.0615 1.217 0.1697 9.5241 -0.3077 10.2493 -0.248 2 2 -0.1478 1 0 0 "cf" 14 10 0.725199999999999 1.52384954822442 "0.3" 10 0.725199999999999 0.35164540378057 "14cf01_2_1_17" 1.52206954177528 -1.51 215 8.23313285436802 7.0362 "same as primary" -1.51 1 "after
undershoot" 0.725199999999999
"12725" "14cf01" 20 1 2 19 -1 9 0.5 0.300000598707988 0.54 8486.21 8486.76 8487.28 8486.96 0.2 551 748 1068 8429220 945 599 123.5 149.75 0 175 NA 2 11 1 2 232 240 9 65.2363 0.3394 -3.1181 0.351 -2.8828 -7.9309 0.1778 -8.1039 0.1815 2 2 -0.1712 1 0 0 "cf" 14 9 0.172999999999999 0.161818351884762 "0.3" -9 -0.172999999999999 0.914296155520738 "14cf01_2_1_19" 1.57702914684542 1.5667 180 7.44636777328471 -7.509 "same as primary" -1.5667 1 "after
undershoot" 0.172999999999999
"12730" "14cf01" 20 1 2 21 -1 9 0.5 0.90937556752528 0.75 8490.3 8491.05 8491.57 8491.26 0.21 751 957 1268 8433307 971 590 130 147.5 0 19.05 NA 4 339 1 2 587 599 13 314.3488 2.3709 0.0404 2.3772 0.0832 -6.1447 -0.1596 -4.2717 -0.053 2 2 1.8557 0 0 0 "cf" 14 9 1.873 0.65597310265121 "0.9" -9 1.873 4.72859703189011 "14cf01_2_1_21" 2.19972471914101 2.1978 190 6.87656733081415 -7.1174 "opposite to primary" -2.1978 1 "after
undershoot" -1.873
"12735" "14cf01" 20 1 2 24 1 9 0.5 0.300000598707988 0.62 8496.87 8497.51 8498.02 8497.74 0.23 634 867 1151 8439879 975 615 356.5 153.75 0 175 NA 3 13 1 2 273 281 9 56.8886 0.3595 -0.3692 0.364 -0.3999 9.088 -0.0269 9.2025 -0.0286 2 2 -0.0575 1 0 0 "cf" 14 9 0.114500000000001 1.30113636363639 "0.3" 9 0.114500000000001 0.204509681922398 "14cf01_2_1_24" 0.427810249994083 -0.4169 222 8.48366543733142 6.8499 "same as primary" -0.4169 1 "after
undershoot" 0.114500000000001
"12739" "14cf01" 20 1 2 27 1 10 0.5 0.90937556752528 0.7 8503.9 8504.61 8505.13 8504.88 0.27 718 983 1235 8446901 973 594 368.5 148.5 0 19.05 NA 3 13 1 2 313 323 11 39.0469 0.3035 0.1186 0.3201 0.3434 10.8958 -0.4643 10.9963 -0.4383 2 2 0.0606 1 0 0 "cf" 14 10 0.1005 0.112190221031481 "0.9" 10 0.1005 1.08844870343071 "14cf01_2_1_27" 0.722309310475782 0.529299999999999 253 10.6303741990806 8.9259 "same as primary" 0.529299999999999 0 "after
overshoot" 0.1005
"12742" "14cf01" 20 1 2 29 -1 10 0.5 1.51875053634257 0.65 8508.58 8509.25 8509.77 8509.57 0.32 667 989 1185 8451588 968 608 116.75 152 0 6.83 NA 2 11 1 2 361 369 9 56.3335 0.4296 -3.0345 0.4298 -3.0299 -7.814 -0.4628 -7.9657 -0.4824 2 2 -0.1466 1 0 0 "cf" 14 10 0.1517 0.0693961573650503 "1.5" -10 -0.1517 2.09071429181512 "14cf01_2_1_29" 2.61303632006905 2.5716 310 7.18590985194183 -6.5667 "same as primary" -2.5716 1 "after
undershoot" 0.1517
"12745" "14cf01" 20 1 2 30 -1 8 0.5 0.300000598707988 0.73 8510.7 8511.43 8511.95 8511.64 0.2 734 936 1251 8453707 959 589 139.5 147.25 0 175 NA 3 248 1 2 470 482 13 121.0739 1.0666 2.8258 1.0666 2.8258 -7.2406 -0.2249 -7.6968 -0.0603 2 2 -0.47 1 0 0 "cf" 14 8 0.4562 0.600737424282328 "0.3" -8 -0.4562 0.309138043598649 "14cf01_2_1_30" 2.01163472081787 1.9945 188 5.8327130477303 -5.3677 "same as primary" -1.9945 1 "after
undershoot" 0.4562
"12748" "14cf01" 20 1 2 32 -1 10 0.5 0.90937556752528 0.51 8515.04 8515.57 8516.09 8515.92 0.34 534 878 1052 8458043 979 609 119.5 152.25 0 19.05 NA 2 11 1 2 388 398 11 44.6519 0.3815 -3.105 0.3821 -3.0736 -9.0819 -0.2386 -9.2523 -0.2211 2 2 -0.1714 1 0 0 "cf" 14 10 0.170400000000001 0.185600697091821 "0.9" -10 -0.170400000000001 0.779705393081259 "14cf01_2_1_32" 1.33459828038253 1.3096 332 8.61836136138248 -8.169 "same as primary" -1.3096 1 "after
undershoot" 0.170400000000001
"12751" "14cf01" 20 1 2 35 -1 8 0.5 1.51875053634257 0.63 8521.69 8522.34 8522.86 8522.58 0.23 651 883 1167 8464699 964 585 140.75 146.25 0 6.83 NA 2 13 1 2 270 279 10 64.2115 0.4657 -3.0859 0.4684 -3.022 -7.4468 0.1168 -7.6052 0.1245 2 2 -0.1472 1 0 0 "cf" 14 8 0.1584 0.286334056399133 "1.5" -8 -0.1584 0.413965324634806 "14cf01_2_1_35" 0.945737807217201 0.942 219 6.97749012903488 -6.4281 "same as primary" -0.942 1 "after
undershoot" 0.1584
"12753" "14cf01" 20 1 2 36 -1 8 0.5 0.90937556752528 0.57 8523.78 8524.36 8524.88 8524.55 0.19 584 774 1101 8466784 968 591 141.75 147.75 0 19.05 NA 2 12 1 2 224 232 9 58.0514 0.4061 -3.0727 0.4075 -3.0336 -6.7615 0.0827 -6.9113 0.1079 2 2 -0.1514 1 0 0 "cf" 14 8 0.1498 0.120952765442067 "0.9" -8 -0.1498 1.09403386602061 "14cf01_2_1_36" 1.68653718903557 1.6865 177 6.2602192134107 -6.0685 "same as primary" -1.6865 1 "after
undershoot" 0.1498
"12759" "14cf01" 20 1 2 43 1 8 0.5 0.300000598707988 0.68 8541.88 8542.56 8543.08 8542.83 0.27 684 957 1201 8484882 963 597 341 149.25 0 175 NA 2 12 1 2 310 320 11 61.6884 0.3826 0.1677 0.3826 0.1677 8.2854 -0.1659 8.4358 -0.1254 2 2 0.0993 1 0 0 "cf" 14 8 0.150400000000001 0.526979677645416 "0.3" 8 0.150400000000001 0.453482965501462 "14cf01_2_1_43" 0.259106850546256 -0.164 261 7.80841681025671 6.6842 "same as primary" -0.164 1 "after
undershoot" 0.150400000000001
"12763" "14cf01" 20 1 2 47 -1 10 0.5 0.300000598707988 0.78 8551.95 8552.75 8553.27 8552.96 0.21 800 1011 1317 8494957 962 601 115.25 150.25 0 175 NA 2 14 1 2 252 261 10 79.5161 0.4849 -3.0137 0.4971 -2.8859 -9.3154 0.3644 -9.4949 0.3666 2 2 -0.1456 1 0 0 "cf" 14 10 0.179499999999999 0.262196903301197 "0.3" -10 -0.179499999999999 0.624116631728398 "14cf01_2_1_47" 1.28437527615569 1.2372 195 8.80969790263614 -9.1568 "same as primary" -1.2372 1 "after
undershoot" 0.179499999999999
"12766" "14cf01" 20 1 2 48 1 10 0.5 1.51875053634257 0.58 8554.37 8554.97 8555.49 8555.21 0.24 601 839 1118 8497375 954 601 363.75 150.25 0 6.83 NA 3 11 1 2 278 285 8 57.4797 0.3351 0.1857 0.3371 0.2148 8.7937 -0.1145 8.9003 -0.1096 2 2 -0.1067 1 0 0 "cf" 14 10 0.1066 0.088369394014756 "1.5" 10 0.1066 1.10514806700279 "14cf01_2_1_48" 1.60777731045067 -1.6048 226 8.21383255793246 7.3798 "same as primary" -1.6048 1 "after
undershoot" 0.1066
"12768" "14cf01" 20 1 2 49 1 9 0.5 1.51875053634257 0.59 8556.41 8557.01 8557.52 8557.28 0.27 601 870 1118 8499410 974 612 356.25 153 0 6.83 NA 2 12 1 2 305 313 9 57.5797 0.3399 0.1651 0.3421 0.1997 7.8759 -0.1058 8.0092 -0.083 2 2 -0.13 1 0 0 "cf" 14 9 0.1333 0.118583755893604 "1.5" 9 0.1333 0.994270405875585 "14cf01_2_1_49" 1.55018606947682 -1.5442 256 7.19495025586409 6.1552 "same as primary" -1.5442 1 "after
undershoot" 0.1333
"12771" "14cf01" 20 1 2 50 -1 10 0.5 1.51875053634257 0.63 8558.44 8559.07 8559.59 8559.37 0.29 634 928 1151 8501445 970 602 117.25 150.5 0 6.83 NA 3 11 1 2 330 338 9 64.8843 0.4306 -2.9315 0.4342 -2.8955 -7.8977 -0.2126 -8.0643 -0.2181 2 2 -0.1652 1 0 0 "cf" 14 10 0.166599999999999 0.0792465395043519 "1.5" -10 -0.166599999999999 1.94794817692874 "14cf01_2_1_50" 2.56383239896839 2.5504 280 7.47367586896873 -7.5449 "same as primary" -2.5504 1 "after
undershoot" 0.166599999999999
"12775" "14cf01" 20 1 2 53 -1 10 0.5 1.51875053634257 0.55 8564.91 8565.48 8566 8565.74 0.27 567 832 1084 8507917 964 609 115.75 152.25 0 6.83 NA 2 12 1 2 304 313 10 55.1816 0.4055 -3.1022 0.4105 -2.9804 -8.2556 -0.6866 -8.4148 -0.6822 2 2 -0.153 1 0 0 "cf" 14 10 0.1592 0.0912634716808073 "1.5" -10 -0.1592 1.72576240543129 "14cf01_2_1_53" 2.32377094396156 2.2138 247 8.00306693126466 -8.8722 "same as primary" -2.2138 1 "after
undershoot" 0.1592
"12783" "14cf01" 20 1 3 5 -1 8 0.5 1.51875053634257 0.74 8587.33 8588.08 8588.6 8588.33 0.25 751 997 1267 8530335 971 591 142.5 147.75 0 6.83 NA 2 12 1 2 282 291 10 70.4628 0.3883 -2.9502 0.3887 -2.9452 -7.0722 0.2031 -7.2517 0.2146 2 2 -0.1787 1 0 0 "cf" 14 8 0.1795 0.193468419918086 "1.5" -8 -0.1795 0.778463904108598 "14cf01_3_1_5" 1.37447308085681 1.3685 232 6.67047179549456 -6.866 "same as primary" -1.3685 1 "after
undershoot" 0.1795
"12787" "14cf01" 20 1 3 8 1 10 0.5 0.300000598707988 0.61 8593.75 8594.37 8594.89 8594.6 0.23 617 845 1134 8536757 971 594 368 148.5 0 175 NA 2 290 1 2 545 559 15 100.5953 0.8502 0.1532 0.8614 0.2219 9.2679 -0.6167 9.6737 -0.5588 2 2 -0.3322 1 0 0 "cf" 14 10 0.405800000000001 0.554295861221145 "0.3" 10 0.405800000000001 0.647092829507482 "14cf01_3_1_8" 1.66050737125735 -1.5888 216 8.2179550450895 7.3268 "same as primary" -1.5888 1 "after
